id,name,type,discription
145,máy in brother hl-l3230cdn,print,"máy in brother hl-l3230cdnbrother hl-l3230cdn - loại máy in : máy in màu - khổ giấy tối đa : a4, a5 - độ phân giải : 2400x600dpi - kết nối: usb 2.0/lan - tốc độ in: 18 trang/phút (a4) - mực in: tn-263bk/c/m/y, drum dr-263cl. "
146,máy in laser a3 canon lbp 8780x,print,"máy in laser a3 canon lbp 8780xchức năng: in 2 mặt, in qua mạng lan. màn hình lcd 05 dòng hiển thị. tốc độ in a4/a3: 40/20 trang/phút. khổ giấy tối đa: a3 bộ nhớ chuẩn: 768mb. khay giấy cassette: 250 tờ khay tay (multi-purpose tray): 100 tờ độ phân giải in: 1200 x 1200 dpi. cổng giao tiếp: usb 2.0 tốc độ cao, ethernet 10/100/1000 base-t. công suất in hàng tháng: lên đến 300.000 trang. tương thích hệ điều hành: window, macos. nguồn điện: ac 220v- 240, 50 / 60hz. kích thước: 514 x 532 x 303mm. trọng lượng: 25,8kg. sử dụng mực cartridge 333 (khoảng 10,000 trang, độ phủ mực 6% trang giấy). made in japan "
147,máy in laser samsung ml-2161,print,"máy in laser samsung ml-2161in laser khổ a4, tốc độ 20 trang a4/phút, độ phân giải 1200x1200 dpi, bộ xử lý 300 mhz, bộ nhớ 8mb, usb 2.0, công suất 10,000 trang/tháng, mực in mlt-d101s/see "
148,samsung laser printer scx – 3401f,print,"samsung laser printer scx – 3401flaser a4, 4 chức năng: in, copy, scan, fax (fax to pc, pc to fax), tốc độ in: 20 trang/phút (a4), 21 trang/phút (letter). copy: 20 trang/phút (a4) "
149,máy in samsung sl-m2825nd (in laser - mạng +duplex),print,"máy in samsung sl-m2825nd (in laser - mạng +duplex)model : sl-m2825nd (máy in laser mạng - duplex) speed : up to 28ppm in a4 (29ppm in letter)\""first print out time \"" : less than 8.5seconds resolution : 600 x 600dpi effective output processor : 600 mhz memory : 128mb memory input capacity :250-sheet cassette output capacity : 100-sheet face down display : 2 led (toner, status) interface : high-speed usb 2.0 wired lan : ethernet 10/100 base tx dimension : 31 x 215 x 178mm weight : 4 kg (8.8lbs) others media type: plain / thick / thin / cotton / color / preprinted / recycled / lables / cardstock / bond / archive / envelope :windows 2000 / xp / vista / win7 / 2003 server /2008 server / mac os x 10.4 - 10.7 / various linux os starter cartridge : 1200 pages starter toner cartridge (drum riêng mực riêng) "
150,samsung sl-m2875fw (wireless đa năng - in-copy-scan-fax),print,"samsung sl-m2875fw (wireless đa năng - in-copy-scan-fax)model :sl-m2875fw (máy in wireless đa chức năng print-copy-scan-fax) speed : up to 28ppm in a4 \""first print out time \"" : less than 8.5seconds resolution \"": 4800 x 600 dpi effective output (print) : 300 x 300dipi (fax) : 1200 x 1200dpi scan resolution & 4800x4800dpi (enhanced\"" processor : 600 mhz processor memory : 128 mb memory input capacity :250-sheet standard tray output capacity : 120-sheet face down display : 2 led (toner, status) room rate : 25% - 400% interface : high-speed usb 2.0 dimension : 402 x 293 x 296mm weight : 8 kg others media type: plain / thick / thin / cotton / color / preprinted / recycled / lables / cardstock / bond / archive / envelope :windows 2000 / xp / vista / win7 / 2003 server /2008 server / mac os x 10.4 - 10.7 / various linux os starter cartridge : 1200 pages starter toner cartridge "
151,máy in laser đa chức năng samsung sl-m2675f,print,"máy in laser đa chức năng samsung sl-m2675fmodel :sl-m2675f (máy in đa chức năng print-copy-scan-fax) speed \""26 ppm in a4 (27 ppm in letter)\"" \""first print out time \"" : less than 8.5seconds resolution \"": 4800 x 600 dpi effective output (print) : 300 x 300dipi (fax) : 1200 x 1200dpi scan resolution & 4800x4800dpi (enhanced\"" processor : 600 mhz processor memory : 128 mb memory input capacity :250-sheet standard tray output capacity : 120-sheet face down display : 2 led (toner, status) room rate : 25% - 400% interface : high-speed usb 2.0 dimension : 402 x 293 x 296mm weight : 8 kg others media type: plain / thick / thin / cotton / color / preprinted / recycled / lables / cardstock / bond / archive / envelope :windows 2000 / xp / vista / win7 / 2003 server /2008 server / mac os x 10.4 - 10.7 / various linux os starter cartridge : 1200 pages starter toner cartridge "
152,máy in laser samsung ml 2164,print,"máy in laser samsung ml 2164máy in laser samsung ml 2164 - tốc độ in: 18 trang a4/phút - độ phân giải: 1200x1200 dpi - bộ nhớ: 8mb - kết nối: kết nối usb 2.0 "
153,máy in đa năng samsung sl-m2070fw,print,"máy in đa năng samsung sl-m2070fwthông tin sản phẩm máy in samsung sl-m2070fw: - tốc độ in 20 ppm - độ phân giải 1200 dpi - bộ nhớ 128mb - bộ xử lý 600mhz "
154,màn hình game asus tuf gaming vg27vh1b 27 inch fhd 165hz,screen,"màn hình game asus tuf gaming vg27vh1b 27 inch fhd 165hzloại màn hình: cong 1500r tỉ lệ: 16:9 kích thước: 27 inch tấm nền: va độ phân giải: full hd (1920x1080) tốc độ làm mới: 144hz , có thể lên 165hz độ sáng : 250 cd/㎡ thời gian đáp ứng: 1ms nổi bật : 2w x 2 stereo rms , giắc cắm tai nghe: 3.5mm mini-jack cổng kết nối: hdmi(v2.0), d-sub phụ kiện: cáp nguồn, cáp âm thanh, phiếu bảo hành, sách hướng dẫn, "
155,màn hình máy tính asus proart pa278qv 27 inch 2k ips - chuyên đồ họa,screen,"màn hình máy tính asus proart pa278qv 27 inch 2k ips - chuyên đồ họaloại màn hình: phẳng tỉ lệ: 16:9 kích thước: 27 inch tấm nền: ips độ phân giải : 2k (2560x1440 ) thời gian đáp ứng: 5ms tiêu chuẩn màu quốc tế 100% srgb và 100% rec. gam màu rộng 709 cổng kết nối: hdmi, mini displayport 1.2, displayport 1.2,... phụ kiện: cáp nguồn, cáp hdmi , cáp mini displayport to displayport "
156,màn hình máy tính asus proart pa248qv 24.1 inch ips fhd - chuyên đồ họa,screen,"màn hình máy tính asus proart pa248qv 24.1 inch ips fhd - chuyên đồ họaloại màn hình: phẳng tỉ lệ: 16:10 kích thước: 24.1 inch tấm nền: ips độ phân giải: 1920x1200 tốc độ làm mới: 75hz thời gian đáp ứng: 5ms (gray to gray) cổng kết nối: hdmi, d-sub, displayport phụ kiện: cáp nguồn , cáp hdmi, cáp mini displayport to displayport "
157,màn hình asus rog strix xg27wq 27 inch cong 2k165hz displayhdr™ 400 gaming,screen,"màn hình asus rog strix xg27wq 27 inch cong 2k165hz displayhdr™ 400 gamingloại màn hình: cong 1500r tỉ lệ: 16:9 kích thước: 27 inch tấm nền: va độ phân giải: 2k (2560x1440) tốc độ làm mới: 144hz, có thể overclockable 165hz thời gian đáp ứng: 1ms mprt độ sáng (tối đa): 450 cd/㎡ nổi bật : 125% srgb / dci-p3 92% góc nhìn (cr 10): 178 ° (h) / 178 ° (v) cổng kết nối: hdmi(v2.0) x2, displayport 1.2, usb3.0 type-a x2 , jack 3.5mm phụ kiện: cáp nguồn, cáp displayport , cáp hdmi , cáp usb "
158,màn hình game asus vg248qg 24 inch 165hz 0.5ms g-sync compatible freesync full hd 2 loa,screen,"màn hình game asus vg248qg 24 inch 165hz 0.5ms g-sync compatible freesync full hd 2 loaloại màn hình: màn hình phẳng tỉ lệ: 16:9 kích thước: 24 inch tấm nền: tn độ phân giải: full hd (1920x1080) tốc độ làm mới: 165hz thời gian đáp ứng: 0.5ms (gtg, min.), 1ms (gtg, ave.) cổng kết nối: hdmi(v1.4), displayport 1.2, dvi-d "
159,"màn hình game cong asus tuf gaming vg27wq 27"" 2k hdr400 165hz 1ms mprt g-sync compatible 2 loa freesync",screen,"màn hình game cong asus tuf gaming vg27wq 27"" 2k hdr400 165hz 1ms mprt g-sync compatible 2 loa freesyncloại màn hình: cong 1500r tỉ lệ: 16:9 kích thước: 27 inch tấm nền: va độ phân giải: 2560x1440 tốc độ làm mới: 165hz thời gian đáp ứng: 1ms mprt cổng kết nối: hdmi(v2.0), displayport 1.2 , stereo speakers : 2w x 2 stereo phụ kiện: cáp nguồn, sách hướng dẫn,... "
160,màn hình game asus vg279q1r 27 inch fhd 144hz ips,screen,"màn hình game asus vg279q1r 27 inch fhd 144hz ipsloại màn hình: phẳng tỉ lệ: 16:9 kích thước: 27 inch tấm nền: ips độ phân giải: full hd (1920x1080) tốc độ làm mới: 144hz thời gian đáp ứng: 1ms ( mprt) nổi bật : speakers 2w x 2,vesa 75mm, freesync ™ cổng kết nối: hdmi(v1.4) x2, displayport 1.2 , 3.5mm mini-jack phụ kiện: cáp nguồn, cáp hdmi, cáp dp "
161,màn hình máy tính asus vz249heg1r 23.8 inch fhd ips 75hz 1ms,screen,"màn hình máy tính asus vz249heg1r 23.8 inch fhd ips 75hz 1msloại màn hình: phẳng tỉ lệ: 16:9 kích thước: 23.8 inch tấm nền: ips độ phân giải: full hd (1920x1080) tốc độ làm mới: 75hz thời gian đáp ứng: 1ms (mprt) cổng kết nối: hdmi, d-sub phụ kiện: cáp nguồn, "
162,màn hình máy tính aoc 24g2 23.8 inch fhd 144hz ips,screen,"màn hình máy tính aoc 24g2 23.8 inch fhd 144hz ipsloại màn hình: phẳng tỉ lệ: 16:09 kích thước: 23.8 inch tấm nền: ips độ phân giải: full hd (1920x1080) tốc độ làm mới: 144hz thời gian đáp ứng: 1ms (mprt) cổng kết nối: vga x 1, hdmi 1.4 x 2, displayport 1.2 x 1 phụ kiện: cáp nguồn,cáp display port "
163,màn hình máy tính aoc led 22b1hs/74 21.5 inch fhd ips,screen,"màn hình máy tính aoc led 22b1hs/74 21.5 inch fhd ips- loại màn hình: màn hình phẳng - tỉ lệ: 16:9 - kích thước: 21.5 inch - tấm nền: ips - độ phân giải: full hd (1920x1080) - tốc độ làm mới: 60hz - thời gian đáp ứng: 5ms - cổng kết nối: d-sub, hdmi - phụ kiện: cáp nguồn, cáp vga "
164,màn hình máy tính aoc 24b1xhs 23.8 inch fhd 60hz,screen,"màn hình máy tính aoc 24b1xhs 23.8 inch fhd 60hzloại màn hình: phẳng tỉ lệ: 16:9 kích thước: 23.8 inch tấm nền: ips độ phân giải: full hd (1920x1080) tốc độ làm mới: 60hz thời gian đáp ứng: 7 ms cổng kết nối: hdmi 1.4 x 1, vga phụ kiện: cáp nguồn, cáp hdmi, cáp vga "
165,màn hình máy tính aoc 27g2 27 inch fhd 144hz,screen,"màn hình máy tính aoc 27g2 27 inch fhd 144hzloại màn hình: phẳng tỉ lệ: 16:9 kích thước: 27 inch tấm nền: ips độ phân giải: full hd (1920x1080) tốc độ làm mới: 144hz thời gian đáp ứng: 1ms (mprt) độ sáng (điển hình): 250 cd / m2 cổng kết nối: vga x 1, hdmi 1.4 x 2, displayport 1.2 x 1 phụ kiện : cáp nguồn, cáp hdmi , cáp displayport "
166,màn hình máy tính aoc e2070swn 19.5'',screen,"màn hình máy tính aoc e2070swn 19.5''aoc led blacklight - e2070swn 1600*900 led * kích thước: 19,5\"" wide screen 170/160 (cr≥10) * độ phân giải: 1600×900@60hz * độ sáng (max): 200 cd/m2; * tỉ lệ tương phản (max): 600:1 (typical) 20000000:1 (dcr) * góc nhìn (ngang/dọc) 90/50 * hiển thị màu sắc: 16.7m; * thời gian đáp ứng: 5 ms * công nghệ: ultra low power consumption for 50 percent less energy use, e-saver and screen+ software, and i-menu, led backlight (hg - free) * kết nối: 15-pin d-sub * công suất tiêu thụ: 18w * nguồn điện liền không qua adaptor không sợ mất cắp ở phòng game "
167,màn hình máy tính aoc c24g1 23.6 inch fhd 144hz gaming (cong),screen,"màn hình máy tính aoc c24g1 23.6 inch fhd 144hz gaming (cong)loại màn hình: cong tỉ lệ: 16:9 kích thước: 23.6 inch tấm nền: va độ phân giải: full hd (1920x1080) tốc độ làm mới: 144hz thời gian đáp ứng: 1ms (mprt) độ sáng (max):250 cd/m2 cổng kết nối: 2x hdmi 1.4, 1x dp 1.2, 1x dsub phụ kiện: cáp nguồn , cáp hdmi "
168,màn hình máy tính aoc e970swnl 18.5'' hd 5ms,screen,"màn hình máy tính aoc e970swnl 18.5'' hd 5msaoc e970swnl - kích thước: 18.5\"" - độ phân giải: hd (1366x768) - thời giản phản hồi: 5ms - tỉ lệ tương phản: 600:1 (typical), 20,000,000:1 (dcr) - góc nhìn: 90/50 (h/v) - màu sắc hiển thị: 16.7 triệu màu - cổng kết nối: vga "
169,màn hình máy tính aoc ag273qcx - agon gaming 27 inch 2k 144hz cong,screen,"màn hình máy tính aoc ag273qcx - agon gaming 27 inch 2k 144hz congloại màn hình: cong tỉ lệ: 16:9 kích thước: 27 inch tấm nền: va độ phân giải: qhd (2560x1440) tốc độ làm mới: 144hz thời gian đáp ứng: 1 ms cổng kết nối: vga × 1, hdmi 2.0 × 2, displayport 1.4 × 2, usb 3.0 x4 công nghệ: freesync premium pro, flicker free, game color, dial ponit, rgb phụ kiện: cáp nguồn, "
170,màn hình máy tính aoc e2770she 27 inch led,screen,"màn hình máy tính aoc e2770she 27 inch ledkích thước: 27 inch độ phân giải: 1920x1080@60hz kiểu kết nối: d-sub , hdmi thời gian đáp ứng: 5 ms features plug and play, i-menu, e-saver, vesa wallmount "
171,màn hình máy tính aoc ag322fcx1 31.5'' curved gaming - 144hz 1ms (mprt),screen,"màn hình máy tính aoc ag322fcx1 31.5'' curved gaming - 144hz 1ms (mprt)aoc monitor ag322fcx1 kích thước: 31.5 \"" độ phân giải: 1920x1080 tần số quét : 144hz độ sáng: 250 cd/m3 thời gian đáp ứng : 1ms (mprt) màu sắc hiển thị: 16.7m góc nhìn (cr10): 178°(h)/178°(v) kết nối: vga x 1, hdmi 1.4 x 2, displayport 1.2 x 1 phụ kiện : cáp nguồn, cáp displayport "
172,màn hình máy tính aoc c32g1 cong 32 inch full hd gaming 144hz,screen,"màn hình máy tính aoc c32g1 cong 32 inch full hd gaming 144hzaoc c32g1 curved gaming - loại màn hình: màn hình cong - kích thước: 31.5 inch - tỉ lệ: 16:9 - tấm nền: va - độ phân giải: full hd (1920x1080) - tốc độ làm mới: 144hz - thời gian đáp ứng: 1ms - cổng kết nối: vga, displayport 1.2 x 1, hdmi 1.4 x 2 - phụ kiện: cáp nguồn, cáp hdmi,... "
173,màn hình máy tính aoc c27v1q cong 27 inch full hd gaming,screen,"màn hình máy tính aoc c27v1q cong 27 inch full hd gaming- loại màn hình: màn hình cong - tỉ lệ: 16:9 - kích thước: 27 inch - tấm nền: va - độ phân giải: full hd (1920x1080) - tốc độ làm mới: 75hz - displayport + hdmi, 60hz - vga - thời gian đáp ứng: 4ms - cổng kết nối: vga × 1, hdmi 1.4 × 1, displayport 1.2 × 1 "
174,màn hình máy tính aoc c27g1 curved gaming fhd 1ms 144hz freesync - 27 inch borderless không viền,screen,"màn hình máy tính aoc c27g1 curved gaming fhd 1ms 144hz freesync - 27 inch borderless không viềnmàn hình aoc c27g1 27\"" cong độ phân giải : full hd 1920x1080 tấm nền: va thời gian đáp ứng: 1ms mprtt tần số quét : 144hz kết nối :displayport, hdmi, vga "
175,màn hình máy tính aoc 24v2q 23.8 inch fhd 75hz,screen,"màn hình máy tính aoc 24v2q 23.8 inch fhd 75hzloại màn hình: phẳng kích thước: 23.8 inch tấm nền: ips độ phân giải: full hd (1920x1080) tốc độ làm mới: 75hz thời gian đáp ứng: 5ms cổng kết nối: hdmi 1.4 × 1, displayport 1.2 × 1 công nghệ: tấm nền ips, flicker free, clear vision, siêu mỏng, tràn viền phụ kiện: cáp nguồn, cáp displayport,... "
176,"màn hình máy tính aoc 19.5"" 20e1h",screen,"màn hình máy tính aoc 19.5"" 20e1hloại màn hình: màn hình phẳng tỉ lệ: 16:9 kích thước: 19.5 inch độ phân giải: 1600x900 tốc độ làm mới: 60hz thời gian đáp ứng: 5ms cổng kết nối: vga, hdmi "
177,bàn phím cơ razer blackwidow elite orange switch,keyboard,"bàn phím cơ razer blackwidow elite orange switchbàn phím cơ razer blackwidow elite orange switch bàn phím cơ thế hệ mới nhất switch razer độ bên trên 80 triệu lần bấm núm xoay multimedia kê tay da siêu mềm hỗ trợ phần mềm razer synapse 3 "
178,bàn phím cơ razer blackwidow elite yellow switch,keyboard,"bàn phím cơ razer blackwidow elite yellow switchbàn phím cơ razer blackwidow elite yellow switch bàn phím cơ thế hệ mới nhất switch razer độ bên trên 80 triệu lần bấm núm xoay multimedia kê tay da siêu mềm hỗ trợ phần mềm razer synapse 3 "
179,combo chuột bàn phím razer cynosa lite & razer abyssus lite,keyboard,"combo chuột bàn phím razer cynosa lite & razer abyssus litecombo chuột bàn phím razer cynosa lite & razer abyssus lite combo phím chuột giá tốt của razer bàn phím giả cơ cao cấp chuột abyssus chất lượng cao "
180,bàn phím cơ razer blackwidow elite green switch,keyboard,"bàn phím cơ razer blackwidow elite green switchbàn phím cơ razer blackwidow elite green switch bàn phím cơ thế hệ mới nhất switch razer độ bên trên 80 triệu lần bấm núm xoay multimedia kê tay da siêu mềm hỗ trợ phần mềm razer synapse 3 "
181,bàn phím cơ razer blackwidow ultimate 2019 green switch,keyboard,"bàn phím cơ razer blackwidow ultimate 2019 green switchbàn phím cơ razer blackwidow ultimate 2019 green switch bàn phím cơ thế hệ mới nhất switch razer độ bên trên 80 triệu lần bấm phiên bản 2019 với led rgb 16.8 triệu màu tương thích phần mềm razer synapse 3 mới nhất "
182,bàn phím cơ razer huntsman quartz,keyboard,"bàn phím cơ razer huntsman quartzbàn phím cơ razer huntsman quartz bàn phím cơ thế hệ mới nhất công tắc racer opto-mechanical (quang cơ) độ bền siêu hạng lên tới 100 triệu lần bấm led chroma 16.8 triệu màu hỗ trợ razer synapse 3 mới nhất "
183,bàn phím cơ razer huntsman tournament edition,keyboard,"bàn phím cơ razer huntsman tournament editionbàn phím cơ razer huntsman tournament edition bàn phím cơ thế hệ mới nhất công tắc racer opto-mechanical (quang cơ) linear độ bền siêu hạng lên tới 100 triệu lần bấm led chroma 16.8 triệu màu các dãy phím multimedia hỗ trợ razer synapse 3 mới nhất "
184,bàn phím cơ razer huntsman elite linear,keyboard,"bàn phím cơ razer huntsman elite linearbàn phím cơ razer huntsman elite linear bàn phím cơ thế hệ mới nhất công tắc racer opto-mechanical (quang cơ) linear (giống cherry red) độ bền siêu hạng lên tới 100 triệu lần bấm led chroma 16.8 triệu màu led viền xung quanh chroma cực đẹp các dãy phím multimedia kê tay da đi kèm rất chất lượng hỗ trợ razer synapse 3 mới nhất "
185,bàn phím cơ razer huntsman mini mercury optical clicky,keyboard,"bàn phím cơ razer huntsman mini mercury optical clickybàn phím cơ razer huntsman mini mercury optical clicky bàn phím cơ thế hệ mới nhất công tắc racer opto-mechanical (quang cơ) độ bền siêu hạng lên tới 100 triệu lần bấm led chroma 16.8 triệu màu hỗ trợ razer synapse 3 mới nhất "
186,bàn phím cơ razer huntsman mini mercury optical linear,keyboard,"bàn phím cơ razer huntsman mini mercury optical linearbàn phím cơ razer huntsman mini mercury optical linear bàn phím cơ thế hệ mới nhất công tắc racer opto-mechanical (quang cơ) độ bền siêu hạng lên tới 100 triệu lần bấm led chroma 16.8 triệu màu hỗ trợ razer synapse 3 mới nhất "
187,bàn phím razer ornata,keyboard,"bàn phím razer ornatabàn phím razer ornata bàn phím giả cơ tiên tiến nhất trên thế giới cấu trúc phím bấm đặc biệt với công tắc giả cho cảm giác bấm giống phím cơ nhất antighosting 10 phím tính năng on-the-fly macro led siêu sáng đi kèm kê tay rất đẹp "
188,bàn phím cơ razer blackwidow v3 tenkeyless green switch,keyboard,"bàn phím cơ razer blackwidow v3 tenkeyless green switchbàn phím cơ razer blackwidow v3 tenkeyless green switch bàn phím sử dụng switch razer green độ bền trên 80 triệu lần bấm led chroma 16.8 triệu màu thiết kế phím tenkeyless (không có phím số bên phải) hỗ trợ phần mềm razer synapse 3 mới nhất "
